time,od,inducer,replicate,flu,phi,growth_rate,production_rate,gr,pr
10.77,0.7815,1000.0,3,10279.0,13152.911068458094,0.03431455827540457,1137.4947242548888,0.023258434845613178,894.7328276190964
11.046388888888888,0.7808,1000.0,3,10452.0,13386.270491803278,0.02111898846644708,1229.0104721062125,0.02829476861166991,743.5494112214234
11.3225,0.7906,1000.0,3,10809.0,13671.894763470782,0.019240156344085175,1559.8269607526215,0.024004385534049162,817.7066446236249
11.598611111111111,0.7892,1000.0,3,11133.0,14106.690319310694,0.027075784662358306,217.9830121122064,0.02537213327180496,1248.523190774221
11.874722222222223,0.8024,1000.0,3,10904.0,13589.232303090728,0.03656033910341405,164.74720707094605,0.010062598752984153,1693.4639772137218
12.150833333333333,0.8054,1000.0,3,11206.0,13913.583312639683,0.014164949967997715,1711.0360199438494,0.016677717717458518,1675.9185645058913
12.426944444444445,0.8087,1000.0,3,11665.0,14424.384815135403,0.01857244724679952,2029.9861615059742,0.02574478215752918,1831.3058068055084
12.703333333333333,0.8137,1000.0,3,12113.0,14886.321740199091,0.0015362459034675806,1471.998008080448,0.03538497792704331,2062.5658831939577
12.979444444444445,0.8094,1000.0,3,12327.0,15229.799851742031,0.022149203598164437,1400.5456012576528,0.037631273183951826,2366.1613864059104
13.255555555555556,0.8236,1000.0,3,12739.0,15467.459932005828,0.05079041514751464,2352.629619387039,0.027527965266098877,2535.563062688912
13.531666666666666,0.8325,1000.0,3,13397.0,16092.492492492493,0.039806406003588965,2514.546739898863,0.028142631000113636,2400.5034997473
13.807777777777778,0.8419,1000.0,3,13895.0,16504.335431761494,0.021079081688133182,2142.3229960592575,0.03530859290937707,2502.472682981324
14.08388888888889,0.8423,1000.0,3,14393.0,17087.735961059003,0.01741423251607496,2642.233550895789,0.0430283704902622,2509.450636630708
14.36,0.85,1000.0,3,15124.0,17792.941176470587,0.03938651521430202,2447.3043640614155,0.06012958454077097,1256.8360513826913
14.636388888888888,0.8608,1000.0,3,15542.0,18055.29739776952,0.04983709481203721,2326.0947459481886,0.0597455627763624,1258.475766172851
14.9125,0.8737,1000.0,3,16230.0,18576.170310175115,0.0408309995027966,2522.40235507125,0.05917583336408536,1261.7381364740086
15.188611111111111,0.8805,1000.0,3,16759.0,19033.503691084614,0.027970206245993456,2175.917515313341,0.058820430711259794,1269.2576461662009
0.0,0.1107,2000.0,1,161.0,1454.3812104787714,0.05888992491534561,1210.5151232598846,0.06770880018635705,1046.710161915742
0.2761111111111111,0.1125,2000.0,1,198.0,1760.0,0.07243460764587509,1336.0160965794764,0.05632008949088594,878.6057735588143
